entry_id,employee_id,project_id,work_date,hours_logged,billable
537,EMP026,PRJ004,2026-02-06,4.1,True
538,EMP026,PRJ004,2026-02-09,5.3,True
539,EMP026,PRJ004,2026-02-10,8.7,True
540,EMP026,PRJ004,2026-02-11,4.8,True
541,EMP026,PRJ004,2026-02-12,8.3,True
542,EMP026,PRJ004,2026-02-13,3.4,True
543,EMP026,PRJ004,2026-02-16,7.5,False
544,EMP026,PRJ004,2026-02-17,9.8,True
545,EMP026,PRJ004,2026-02-18,0.5,False
546,EMP026,PRJ004,2026-02-20,4.2,True
547,EMP026,PRJ004,2026-02-23,7.6,False
548,EMP026,PRJ004,2026-02-24,5.7,False
549,EMP026,PRJ004,2026-02-25,7.1,True
550,EMP026,PRJ004,2026-02-26,4.7,True
551,EMP026,PRJ004,2026-02-27,6.4,True
552,EMP026,PRJ004,2026-03-02,5.8,True
553,EMP026,PRJ004,2026-03-03,9.1,False
554,EMP026,PRJ004,2026-03-04,6.8,True
555,EMP026,PRJ004,2026-03-05,7.0,True
556,EMP026,PRJ004,2026-03-06,5.2,True
557,EMP026,PRJ004,2026-03-09,5.0,False
558,EMP026,PRJ004,2026-03-10,5.1,True
559,EMP026,PRJ004,2026-03-11,7.2,True
560,EMP026,PRJ004,2026-03-12,5.2,True
561,EMP026,PRJ004,2026-03-13,6.9,True
562,EMP026,PRJ004,2026-03-16,11.3,False
563,EMP026,PRJ004,2026-03-17,8.4,True
564,EMP013,PRJ004,2025-12-15,5.4,True
565,EMP013,PRJ004,2025-12-16,9.2,True
566,EMP013,PRJ004,2025-12-17,5.2,True
567,EMP013,PRJ004,2025-12-18,1.2,True
568,EMP013,PRJ004,2025-12-19,3.7,True
569,EMP013,PRJ004,2025-12-23,1.6,True
570,EMP013,PRJ004,2025-12-24,5.3,True
571,EMP013,PRJ004,2025-12-25,6.2,True
572,EMP013,PRJ004,2025-12-26,10.3,True
573,EMP013,PRJ004,2025-12-29,7.0,True
574,EMP013,PRJ004,2025-12-30,5.7,True
575,EMP013,PRJ004,2025-12-31,8.3,True
576,EMP013,PRJ004,2026-01-01,0.7,True
577,EMP013,PRJ004,2026-01-02,6.8,True
578,EMP013,PRJ004,2026-01-06,8.1,False
579,EMP013,PRJ004,2026-01-07,2.5,True
580,EMP013,PRJ004,2026-01-08,9.0,True
581,EMP013,PRJ004,2026-01-09,7.0,True
582,EMP013,PRJ004,2026-01-12,5.2,False
583,EMP013,PRJ004,2026-01-13,7.8,True
584,EMP013,PRJ004,2026-01-14,11.8,True
585,EMP013,PRJ004,2026-01-15,6.7,True
586,EMP013,PRJ004,2026-01-16,-4.0,True
587,EMP013,PRJ004,2026-01-19,5.1,True
588,EMP013,PRJ004,2026-01-20,4.1,True
589,EMP013,PRJ004,2026-01-21,8.3,True
590,EMP013,PRJ004,2026-01-22,4.1,True
591,EMP013,PRJ004,2026-01-23,6.4,True
592,EMP013,PRJ004,2026-01-26,5.0,True
593,EMP013,PRJ004,2026-01-27,7.4,True
594,EMP013,PRJ004,2026-01-28,7.0,True
595,EMP013,PRJ004,2026-01-29,8.8,True
596,EMP013,PRJ004,2026-01-30,4.9,True
597,EMP013,PRJ004,2026-02-02,5.5,False
598,EMP013,PRJ004,2026-02-03,3.8,True
599,EMP013,PRJ004,2026-02-04,5.1,False
600,EMP013,PRJ004,2026-02-05,7.1,True
601,EMP013,PRJ004,2026-02-06,8.1,True
602,EMP013,PRJ004,2026-02-09,3.9,True
603,EMP013,PRJ004,2026-02-11,8.4,True
604,EMP013,PRJ004,2026-02-12,9.6,True
605,EMP013,PRJ004,2026-02-13,7.2,True
606,EMP013,PRJ004,2026-02-16,10.8,True
607,EMP013,PRJ004,2026-02-17,4.3,True
608,EMP013,PRJ004,2026-02-18,3.1,True
609,EMP013,PRJ004,2026-02-19,1.8,True
610,EMP013,PRJ004,2026-02-23,9.9,True
611,EMP013,PRJ004,2026-02-24,7.8,True
612,EMP013,PRJ004,2026-02-25,6.1,True
613,EMP013,PRJ004,2026-02-26,6.9,True
614,EMP013,PRJ004,2026-02-27,3.4,True
615,EMP013,PRJ004,2026-03-02,12.0,False
616,EMP013,PRJ004,2026-03-03,6.5,True
617,EMP013,PRJ004,2026-03-04,6.5,False
618,EMP013,PRJ004,2026-03-05,8.0,True
619,EMP013,PRJ004,2026-03-06,7.4,True
620,EMP013,PRJ004,2026-03-09,6.8,True
621,EMP013,PRJ004,2026-03-10,4.2,True
622,EMP013,PRJ004,2026-03-11,7.4,True
623,EMP013,PRJ004,2026-03-12,10.9,True
624,EMP013,PRJ004,2026-03-13,9.5,True
625,EMP013,PRJ004,2026-03-16,10.1,True
626,EMP013,PRJ004,2026-03-17,4.9,True
627,EMP014,PRJ005,2025-12-16,7.2,True
628,EMP014,PRJ005,2025-12-17,10.9,True
629,EMP014,PRJ005,2025-12-18,11.7,True
630,EMP014,PRJ005,2025-12-19,12.0,True
631,EMP014,PRJ005,2025-12-22,4.1,True
632,EMP014,PRJ005,2025-12-23,12.0,False
633,EMP014,PRJ005,2025-12-24,10.7,True
634,EMP014,PRJ005,2025-12-25,-4.0,True
635,EMP014,PRJ005,2025-12-26,7.1,True
636,EMP014,PRJ005,2025-12-30,4.3,True
637,EMP014,PRJ005,2025-12-31,12.0,True
638,EMP014,PRJ005,2026-01-01,11.7,True
639,EMP014,PRJ005,2026-01-05,5.9,True
640,EMP014,PRJ005,2026-01-07,5.9,True
641,EMP014,PRJ005,2026-01-08,10.0,True
642,EMP014,PRJ005,2026-01-09,12.0,True
643,EMP014,PRJ005,2026-01-12,10.3,True
644,EMP014,PRJ005,2026-01-13,5.0,True
645,EMP014,PRJ005,2026-01-14,10.4,True
646,EMP014,PRJ005,2026-01-15,10.2,True
647,EMP014,PRJ005,2026-01-16,0.5,True
648,EMP014,PRJ005,2026-01-19,-4.0,True
649,EMP014,PRJ005,2026-01-20,10.4,True
650,EMP014,PRJ005,2026-01-21,12.0,False
651,EMP014,PRJ005,2026-01-22,12.0,False
652,EMP014,PRJ005,2026-01-23,12.0,True
653,EMP014,PRJ005,2026-01-26,10.3,False
654,EMP014,PRJ005,2026-01-27,6.7,True
655,EMP014,PRJ005,2026-01-28,12.0,False
656,EMP014,PRJ005,2026-01-29,11.7,True
657,EMP014,PRJ005,2026-01-30,11.5,False
658,EMP014,PRJ005,2026-02-02,11.3,True
659,EMP014,PRJ005,2026-02-03,12.0,True
660,EMP014,PRJ005,2026-02-04,10.8,True
661,EMP014,PRJ005,2026-02-06,9.0,True
662,EMP014,PRJ005,2026-02-09,9.1,True
663,EMP014,PRJ005,2026-02-10,11.3,True
664,EMP014,PRJ005,2026-02-11,9.1,True
665,EMP014,PRJ005,2026-02-12,8.4,True
666,EMP014,PRJ005,2026-02-13,11.9,True
667,EMP014,PRJ005,2026-02-16,10.3,True
668,EMP014,PRJ005,2026-02-17,12.0,True
669,EMP014,PRJ005,2026-02-18,0.5,True
670,EMP014,PRJ005,2026-02-19,12.0,True
671,EMP014,PRJ005,2026-02-20,12.0,True
672,EMP014,PRJ005,2026-02-23,2.5,True
673,EMP014,PRJ005,2026-02-24,9.9,True
674,EMP014,PRJ005,2026-02-25,9.8,True
675,EMP014,PRJ005,2026-02-26,27.0,False
676,EMP014,PRJ005,2026-02-27,8.1,True
677,EMP014,PRJ005,2026-03-02,6.6,False
678,EMP014,PRJ005,2026-03-03,12.0,True
679,EMP014,PRJ005,2026-03-04,12.0,True
680,EMP014,PRJ005,2026-03-05,12.0,True
681,EMP014,PRJ005,2026-03-09,12.0,True
682,EMP014,PRJ005,2026-03-10,6.6,True
683,EMP014,PRJ005,2026-03-11,9.2,False
684,EMP014,PRJ005,2026-03-12,12.0,True
685,EMP014,PRJ005,2026-03-13,6.2,True
686,EMP014,PRJ005,2026-03-16,12.0,True
687,EMP014,PRJ005,2026-03-17,10.4,True
688,EMP014,PRJ005,2026-03-18,9.8,False
689,EMP014,PRJ005,2026-03-19,12.0,True
690,EMP014,PRJ005,2026-03-20,12.0,True
691,EMP014,PRJ005,2026-03-23,9.9,True
692,EMP014,PRJ005,2026-03-24,12.0,True
693,EMP014,PRJ005,2026-03-25,6.8,False
694,EMP014,PRJ005,2026-03-26,12.0,True
695,EMP014,PRJ005,2026-03-27,12.0,True
696,EMP014,PRJ005,2026-03-30,10.1,True
697,EMP014,PRJ005,2026-03-31,12.0,True
698,EMP014,PRJ005,2026-04-01,6.0,True
699,EMP014,PRJ005,2026-04-02,12.0,True
700,EMP014,PRJ005,2026-04-03,10.6,True
701,EMP014,PRJ005,2026-04-06,9.2,True
702,EMP014,PRJ005,2026-04-07,12.0,True
703,EMP014,PRJ005,2026-04-08,8.4,True
704,EMP014,PRJ005,2026-04-09,5.4,True
705,EMP014,PRJ005,2026-04-10,4.7,True
706,EMP014,PRJ005,2026-04-13,27.0,True
707,EMP014,PRJ005,2026-04-14,5.9,True
708,EMP014,PRJ005,2026-04-15,12.0,True
709,EMP014,PRJ005,2026-04-16,2.5,True
710,EMP016,PRJ005,2025-12-16,12.0,False
711,EMP016,PRJ005,2025-12-17,12.0,False
712,EMP016,PRJ005,2025-12-18,11.0,True
713,EMP016,PRJ005,2025-12-19,9.1,True
714,EMP016,PRJ005,2025-12-22,12.0,True
715,EMP016,PRJ005,2025-12-23,11.3,True
716,EMP016,PRJ005,2025-12-24,12.0,True
717,EMP016,PRJ005,2025-12-25,11.9,True
718,EMP016,PRJ005,2025-12-26,12.0,True
719,EMP016,PRJ005,2025-12-29,9.9,True
720,EMP016,PRJ005,2025-12-30,11.2,True
721,EMP016,PRJ005,2025-12-31,12.0,True
722,EMP016,PRJ005,2026-01-01,4.1,True
723,EMP016,PRJ005,2026-01-05,5.6,True
724,EMP016,PRJ005,2026-01-06,12.0,True
725,EMP016,PRJ005,2026-01-07,12.0,True
726,EMP016,PRJ005,2026-01-08,10.6,True
727,EMP016,PRJ005,2026-01-09,11.5,True
728,EMP016,PRJ005,2026-01-12,12.0,True
729,EMP016,PRJ005,2026-01-13,9.1,True
730,EMP016,PRJ005,2026-01-14,8.1,False
731,EMP016,PRJ005,2026-01-15,12.0,True
732,EMP016,PRJ005,2026-01-16,7.2,True
733,EMP016,PRJ005,2026-01-19,12.0,True
734,EMP016,PRJ005,2026-01-20,4.1,True
735,EMP016,PRJ005,2026-01-21,12.0,False
736,EMP016,PRJ005,2026-01-22,12.0,True
737,EMP016,PRJ005,2026-01-23,12.0,True
738,EMP016,PRJ005,2026-01-26,12.0,True
739,EMP016,PRJ005,2026-01-27,12.0,True
740,EMP016,PRJ005,2026-01-28,12.0,True
741,EMP016,PRJ005,2026-01-29,3.5,True
742,EMP016,PRJ005,2026-01-30,5.9,True
743,EMP016,PRJ005,2026-02-02,8.7,True
744,EMP016,PRJ005,2026-02-03,11.5,True
745,EMP016,PRJ005,2026-02-04,12.0,True
746,EMP016,PRJ005,2026-02-05,8.3,False
747,EMP016,PRJ005,2026-02-06,12.0,True
748,EMP016,PRJ005,2026-02-09,8.2,True
749,EMP016,PRJ005,2026-02-10,8.8,True
750,EMP016,PRJ005,2026-02-12,5.4,False
751,EMP016,PRJ005,2026-02-13,7.5,True
752,EMP016,PRJ005,2026-02-16,5.6,True
753,EMP016,PRJ005,2026-02-17,7.2,True
754,EMP016,PRJ005,2026-02-18,12.0,True
755,EMP016,PRJ005,2026-02-19,7.3,True
756,EMP016,PRJ005,2026-02-20,12.0,True
757,EMP016,PRJ005,2026-02-23,12.0,True
758,EMP016,PRJ005,2026-02-24,12.0,False
759,EMP016,PRJ005,2026-02-25,7.7,True
760,EMP016,PRJ005,2026-02-27,12.0,True
761,EMP016,PRJ005,2026-03-02,8.9,True
762,EMP016,PRJ005,2026-03-03,11.9,True
763,EMP016,PRJ005,2026-03-04,12.0,True
764,EMP016,PRJ005,2026-03-05,11.0,True
765,EMP016,PRJ005,2026-03-06,12.0,True
766,EMP016,PRJ005,2026-03-09,8.4,False
767,EMP016,PRJ005,2026-03-10,11.3,True
768,EMP016,PRJ005,2026-03-11,12.0,True
769,EMP016,PRJ005,2026-03-12,8.7,True
770,EMP016,PRJ005,2026-03-13,12.0,True
771,EMP016,PRJ005,2026-03-16,12.0,True
772,EMP016,PRJ005,2026-03-17,9.0,True
773,EMP016,PRJ005,2026-03-18,12.0,True
774,EMP016,PRJ005,2026-03-19,12.0,True
775,EMP016,PRJ005,2026-03-20,12.0,True
776,EMP016,PRJ005,2026-03-23,4.7,True
777,EMP016,PRJ005,2026-03-24,8.3,False
778,EMP016,PRJ005,2026-03-25,10.4,True
779,EMP016,PRJ005,2026-03-26,11.1,True
780,EMP016,PRJ005,2026-03-27,12.0,True
781,EMP016,PRJ005,2026-03-31,12.0,True
782,EMP016,PRJ005,2026-04-01,5.7,True
783,EMP016,PRJ005,2026-04-02,12.0,True
784,EMP016,PRJ005,2026-04-03,27.0,True
785,EMP016,PRJ005,2026-04-06,12.0,False
786,EMP016,PRJ005,2026-04-07,12.0,True
787,EMP016,PRJ005,2026-04-08,12.0,True
788,EMP016,PRJ005,2026-04-09,12.0,True
789,EMP016,PRJ005,2026-04-10,11.1,True
790,EMP016,PRJ005,2026-04-13,0.0,True
791,EMP016,PRJ005,2026-04-14,12.0,True
792,EMP016,PRJ005,2026-04-15,12.0,False
793,EMP016,PRJ005,2026-04-16,12.0,True
794,EMP011,PRJ005,2025-12-16,5.9,True
795,EMP011,PRJ005,2025-12-17,6.8,True
796,EMP011,PRJ005,2025-12-18,12.0,True
797,EMP011,PRJ005,2025-12-19,11.2,True
798,EMP011,PRJ005,2025-12-22,12.0,True
799,EMP011,PRJ005,2025-12-23,11.5,True
800,EMP011,PRJ005,2025-12-24,11.5,True
801,EMP011,PRJ005,2025-12-25,12.0,True
802,EMP011,PRJ005,2025-12-26,9.2,True
803,EMP011,PRJ005,2025-12-30,11.8,True
804,EMP011,PRJ005,2025-12-31,9.4,True
805,EMP011,PRJ005,2026-01-01,9.6,True
806,EMP011,PRJ005,2026-01-02,10.1,False
807,EMP011,PRJ005,2026-01-05,12.0,True
808,EMP011,PRJ005,2026-01-06,9.4,False
809,EMP011,PRJ005,2026-01-07,12.0,True
810,EMP011,PRJ005,2026-01-08,7.6,True
811,EMP011,PRJ005,2026-01-09,10.6,True
812,EMP011,PRJ005,2026-01-13,9.5,False
813,EMP011,PRJ005,2026-01-14,12.0,True
814,EMP011,PRJ005,2026-01-15,12.0,True
815,EMP011,PRJ005,2026-01-16,12.0,False
816,EMP011,PRJ005,2026-01-19,5.0,False
817,EMP011,PRJ005,2026-01-20,12.0,True
818,EMP011,PRJ005,2026-01-21,-4.0,True
819,EMP011,PRJ005,2026-01-22,11.8,True
820,EMP011,PRJ005,2026-01-23,12.0,True
821,EMP011,PRJ005,2026-01-26,9.2,True
822,EMP011,PRJ005,2026-01-27,12.0,False
823,EMP011,PRJ005,2026-01-29,12.0,True
824,EMP011,PRJ005,2026-01-30,9.9,True
825,EMP011,PRJ005,2026-02-02,9.5,True
826,EMP011,PRJ005,2026-02-03,12.0,True
827,EMP011,PRJ005,2026-02-04,12.0,True
828,EMP011,PRJ005,2026-02-05,9.2,True
829,EMP011,PRJ005,2026-02-06,9.6,True
830,EMP011,PRJ005,2026-02-09,10.2,True
831,EMP011,PRJ005,2026-02-10,5.6,True
832,EMP011,PRJ005,2026-02-11,7.5,True
833,EMP011,PRJ005,2026-02-12,7.1,True
834,EMP011,PRJ005,2026-02-16,8.1,True
835,EMP011,PRJ005,2026-02-17,11.3,True
836,EMP011,PRJ005,2026-02-18,12.0,True
837,EMP011,PRJ005,2026-02-19,12.0,True
838,EMP011,PRJ005,2026-02-20,7.1,True
839,EMP011,PRJ005,2026-02-23,12.0,True
840,EMP011,PRJ005,2026-02-24,10.5,True
841,EMP011,PRJ005,2026-02-25,11.2,True
842,EMP011,PRJ005,2026-02-26,27.0,True
843,EMP011,PRJ005,2026-03-02,6.6,True
844,EMP011,PRJ005,2026-03-04,12.0,True
845,EMP011,PRJ005,2026-03-05,12.0,True
846,EMP011,PRJ005,2026-03-06,12.0,True
847,EMP011,PRJ005,2026-03-09,12.0,True
848,EMP011,PRJ005,2026-03-11,12.0,True
849,EMP011,PRJ005,2026-03-12,8.7,True
850,EMP011,PRJ005,2026-03-13,9.1,True
851,EMP011,PRJ005,2026-03-16,8.7,True
852,EMP011,PRJ005,2026-03-17,9.0,True
853,EMP011,PRJ005,2026-03-18,8.7,False
854,EMP011,PRJ005,2026-03-19,12.0,True
855,EMP011,PRJ005,2026-03-20,12.0,False
856,EMP011,PRJ005,2026-03-23,9.0,True
857,EMP011,PRJ005,2026-03-24,7.8,True
858,EMP011,PRJ005,2026-03-25,12.0,True
859,EMP011,PRJ005,2026-03-26,9.0,False
860,EMP011,PRJ005,2026-03-27,12.0,True
861,EMP011,PRJ005,2026-03-30,12.0,True
862,EMP011,PRJ005,2026-03-31,4.9,True
863,EMP011,PRJ005,2026-04-01,12.0,True
864,EMP011,PRJ005,2026-04-02,12.0,True
865,EMP011,PRJ005,2026-04-03,8.8,True
866,EMP011,PRJ005,2026-04-06,9.8,True
867,EMP011,PRJ005,2026-04-07,12.0,True
868,EMP011,PRJ005,2026-04-08,12.0,True
869,EMP011,PRJ005,2026-04-09,12.0,False
870,EMP011,PRJ005,2026-04-10,12.0,False
871,EMP011,PRJ005,2026-04-13,10.7,True
872,EMP011,PRJ005,2026-04-14,8.0,True
873,EMP011,PRJ005,2026-04-15,5.5,True
874,EMP012,PRJ006,2025-12-08,3.0,True
875,EMP012,PRJ006,2025-12-09,4.2,True
876,EMP012,PRJ006,2025-12-10,7.5,False
877,EMP012,PRJ006,2025-12-11,3.4,True
878,EMP012,PRJ006,2025-12-12,4.7,True
879,EMP012,PRJ006,2025-12-15,4.3,True
880,EMP012,PRJ006,2025-12-16,6.4,True
881,EMP012,PRJ006,2025-12-17,8.9,True
882,EMP012,PRJ006,2025-12-18,3.3,True
883,EMP012,PRJ006,2025-12-19,3.4,True
884,EMP012,PRJ006,2025-12-22,6.2,True
885,EMP012,PRJ006,2025-12-23,5.5,True
886,EMP012,PRJ006,2025-12-25,7.6,True
887,EMP012,PRJ006,2025-12-26,5.4,True
888,EMP012,PRJ006,2025-12-29,3.7,True
889,EMP012,PRJ006,2025-12-30,5.4,True
890,EMP012,PRJ006,2025-12-31,6.3,True
891,EMP012,PRJ006,2026-01-01,5.8,False
892,EMP012,PRJ006,2026-01-02,5.2,False
893,EMP012,PRJ006,2026-01-05,6.2,True
894,EMP012,PRJ006,2026-01-06,6.4,True
895,EMP012,PRJ006,2026-01-07,6.8,True
896,EMP012,PRJ006,2026-01-08,5.5,True
897,EMP012,PRJ006,2026-01-09,4.0,True
898,EMP012,PRJ006,2026-01-14,4.6,True
899,EMP012,PRJ006,2026-01-15,6.5,True
900,EMP012,PRJ006,2026-01-16,2.8,True
901,EMP012,PRJ006,2026-01-19,5.0,True
902,EMP012,PRJ006,2026-01-20,3.6,True
903,EMP012,PRJ006,2026-01-21,4.4,True
904,EMP012,PRJ006,2026-01-22,6.6,True
905,EMP012,PRJ006,2026-01-23,4.6,True
906,EMP012,PRJ006,2026-01-26,4.4,True
907,EMP012,PRJ006,2026-01-27,1.8,True
908,EMP012,PRJ006,2026-01-28,5.7,False
909,EMP012,PRJ006,2026-01-29,5.5,True
910,EMP012,PRJ006,2026-01-30,8.2,True
911,EMP012,PRJ006,2026-02-02,3.7,True
912,EMP012,PRJ006,2026-02-03,4.7,False
913,EMP012,PRJ006,2026-02-04,4.8,True
914,EMP012,PRJ006,2026-02-05,7.2,True
915,EMP012,PRJ006,2026-02-06,4.1,True
916,EMP012,PRJ006,2026-02-10,4.8,True
917,EMP012,PRJ006,2026-02-11,5.4,True
918,EMP012,PRJ006,2026-02-12,-4.0,True
919,EMP012,PRJ006,2026-02-13,3.5,True
920,EMP012,PRJ006,2026-02-16,4.7,True
921,EMP012,PRJ006,2026-02-17,6.2,False
922,EMP012,PRJ006,2026-02-18,2.4,True
923,EMP012,PRJ006,2026-02-19,4.5,True
924,EMP012,PRJ006,2026-02-20,3.0,True
925,EMP012,PRJ006,2026-02-24,6.5,True
926,EMP012,PRJ006,2026-02-25,1.6,True
927,EMP012,PRJ006,2026-02-26,3.3,True
928,EMP012,PRJ006,2026-02-27,5.0,True
929,EMP012,PRJ006,2026-03-02,7.1,True
930,EMP012,PRJ006,2026-03-03,4.2,True
931,EMP012,PRJ006,2026-03-04,3.3,True
932,EMP012,PRJ006,2026-03-05,7.7,True
933,EMP004,PRJ006,2025-12-08,1.7,True
934,EMP004,PRJ006,2025-12-09,0.5,True
935,EMP004,PRJ006,2025-12-10,5.1,True
936,EMP004,PRJ006,2025-12-11,3.4,True
937,EMP004,PRJ006,2025-12-12,2.5,True
938,EMP004,PRJ006,2025-12-15,5.6,True
939,EMP004,PRJ006,2025-12-16,4.7,True
940,EMP004,PRJ006,2025-12-17,3.3,True
941,EMP004,PRJ006,2025-12-18,2.0,True
942,EMP004,PRJ006,2025-12-19,5.9,True
943,EMP004,PRJ006,2025-12-22,5.5,True
944,EMP004,PRJ006,2025-12-24,4.1,True
945,EMP004,PRJ006,2025-12-25,7.6,True
946,EMP004,PRJ006,2025-12-26,2.4,True
947,EMP004,PRJ006,2025-12-29,1.5,True
948,EMP004,PRJ006,2025-12-30,3.1,True
949,EMP004,PRJ006,2025-12-31,4.2,True
950,EMP004,PRJ006,2026-01-01,4.7,True
951,EMP004,PRJ006,2026-01-02,3.9,True
952,EMP004,PRJ006,2026-01-05,4.9,True
953,EMP004,PRJ006,2026-01-06,2.0,False
954,EMP004,PRJ006,2026-01-07,6.9,True
955,EMP004,PRJ006,2026-01-08,4.2,False
956,EMP004,PRJ006,2026-01-09,6.3,True
957,EMP004,PRJ006,2026-01-12,4.9,True
958,EMP004,PRJ006,2026-01-13,5.1,True
959,EMP004,PRJ006,2026-01-14,5.3,False
960,EMP004,PRJ006,2026-01-15,5.1,True
961,EMP004,PRJ006,2026-01-16,5.5,True
962,EMP004,PRJ006,2026-01-19,6.7,False
963,EMP004,PRJ006,2026-01-20,4.7,True
964,EMP004,PRJ006,2026-01-21,5.6,True
965,EMP004,PRJ006,2026-01-22,4.1,True
966,EMP004,PRJ006,2026-01-26,6.9,True
967,EMP004,PRJ006,2026-01-27,3.1,True
968,EMP004,PRJ006,2026-01-28,7.6,True
969,EMP004,PRJ006,2026-01-29,4.2,False
970,EMP004,PRJ006,2026-01-30,1.7,True
971,EMP004,PRJ006,2026-02-02,4.5,True
972,EMP004,PRJ006,2026-02-03,3.1,True
973,EMP004,PRJ006,2026-02-04,5.8,True
974,EMP004,PRJ006,2026-02-05,3.1,True
975,EMP004,PRJ006,2026-02-06,3.5,True
976,EMP004,PRJ006,2026-02-09,0.9,False
977,EMP004,PRJ006,2026-02-10,3.5,True
978,EMP004,PRJ006,2026-02-11,0.5,True
979,EMP004,PRJ006,2026-02-12,1.4,True
980,EMP004,PRJ006,2026-02-13,5.7,True
981,EMP004,PRJ006,2026-02-16,5.7,False
982,EMP004,PRJ006,2026-02-17,5.1,True
983,EMP004,PRJ006,2026-02-18,2.6,True
984,EMP004,PRJ006,2026-02-19,4.2,True
985,EMP004,PRJ006,2026-02-20,4.3,True
986,EMP004,PRJ006,2026-02-23,2.2,False
987,EMP004,PRJ006,2026-02-24,7.0,True
988,EMP004,PRJ006,2026-02-25,5.9,True
989,EMP004,PRJ006,2026-02-26,3.9,True
990,EMP004,PRJ006,2026-02-27,4.4,True
991,EMP004,PRJ006,2026-03-02,-4.0,True
992,EMP004,PRJ006,2026-03-03,27.0,True
993,EMP004,PRJ006,2026-03-04,3.9,False
994,EMP004,PRJ006,2026-03-05,3.1,True
995,EMP013,PRJ007,2026-02-10,4.1,True
996,EMP013,PRJ007,2026-02-11,6.1,True
997,EMP013,PRJ007,2026-02-12,11.7,True
998,EMP013,PRJ007,2026-02-13,8.6,True
999,EMP013,PRJ007,2026-02-16,5.3,True
1000,EMP013,PRJ007,2026-02-17,8.4,True
1001,EMP013,PRJ007,2026-02-18,10.6,True
1002,EMP013,PRJ007,2026-02-19,9.3,True
1003,EMP013,PRJ007,2026-02-20,7.0,True
1004,EMP013,PRJ007,2026-02-23,5.1,True
1005,EMP013,PRJ007,2026-02-24,8.7,True
1006,EMP013,PRJ007,2026-02-25,7.9,True
1007,EMP013,PRJ007,2026-02-26,9.3,True
1008,EMP013,PRJ007,2026-02-27,8.6,True
1009,EMP013,PRJ007,2026-03-02,9.7,True
1010,EMP013,PRJ007,2026-03-03,5.4,False
1011,EMP013,PRJ007,2026-03-04,10.4,True
1012,EMP013,PRJ007,2026-03-05,7.4,True
1013,EMP013,PRJ007,2026-03-06,12.0,True
1014,EMP013,PRJ007,2026-03-09,5.0,False
1015,EMP013,PRJ007,2026-03-10,11.5,True
1016,EMP013,PRJ007,2026-03-11,7.4,True
1017,EMP013,PRJ007,2026-03-12,5.1,True
1018,EMP013,PRJ007,2026-03-13,5.5,True
1019,EMP013,PRJ007,2026-03-16,6.0,True
1020,EMP013,PRJ007,2026-03-17,8.0,True
1021,EMP013,PRJ007,2026-03-18,8.2,True
1022,EMP013,PRJ007,2026-03-19,5.3,False
1023,EMP013,PRJ007,2026-03-20,6.8,False
1024,EMP013,PRJ007,2026-03-23,12.0,False
1025,EMP013,PRJ007,2026-03-24,11.5,True
1026,EMP013,PRJ007,2026-03-25,8.0,True
1027,EMP013,PRJ007,2026-03-26,6.9,True
1028,EMP013,PRJ007,2026-03-27,7.2,True
1029,EMP013,PRJ007,2026-03-30,8.5,True
1030,EMP013,PRJ007,2026-03-31,0.0,True
1031,EMP013,PRJ007,2026-04-01,27.0,True
1032,EMP013,PRJ007,2026-04-02,2.3,True
1033,EMP013,PRJ007,2026-04-06,7.9,True
1034,EMP013,PRJ007,2026-04-07,8.6,True
1035,EMP013,PRJ007,2026-04-08,5.5,True
1036,EMP013,PRJ007,2026-04-09,11.1,True
1037,EMP013,PRJ007,2026-04-10,3.5,True
1038,EMP013,PRJ007,2026-04-13,2.9,False
1039,EMP013,PRJ007,2026-04-14,7.4,True
1040,EMP013,PRJ007,2026-04-15,9.7,True
1041,EMP013,PRJ007,2026-04-16,11.4,True
1042,EMP013,PRJ007,2026-04-17,5.6,True
1043,EMP013,PRJ007,2026-04-20,9.7,True
1044,EMP013,PRJ007,2026-04-21,6.7,True
1045,EMP013,PRJ007,2026-04-23,6.4,True
1046,EMP013,PRJ007,2026-04-24,9.2,True
1047,EMP013,PRJ007,2026-04-27,8.6,True
1048,EMP013,PRJ007,2026-04-28,2.6,True
1049,EMP013,PRJ007,2026-04-29,10.8,True
1050,EMP013,PRJ007,2026-04-30,10.6,True
1051,EMP013,PRJ007,2026-05-01,5.2,True
1052,EMP013,PRJ007,2026-05-04,7.9,True
1053,EMP013,PRJ007,2026-05-05,8.2,True
1054,EMP013,PRJ007,2026-05-06,7.5,True
1055,EMP013,PRJ007,2026-05-07,5.4,False
1056,EMP013,PRJ007,2026-05-08,-4.0,True
1057,EMP013,PRJ007,2026-05-11,6.8,True
1058,EMP013,PRJ007,2026-05-12,10.0,True
1059,EMP013,PRJ007,2026-05-13,8.3,True
1060,EMP013,PRJ007,2026-05-14,5.8,False
1061,EMP013,PRJ007,2026-05-15,8.9,True
1062,EMP013,PRJ007,2026-05-19,0.5,True
1063,EMP013,PRJ007,2026-05-20,9.9,True
1064,EMP013,PRJ007,2026-05-22,2.2,True
1065,EMP013,PRJ007,2026-05-25,5.9,True
1066,EMP013,PRJ007,2026-05-26,3.8,True
1067,EMP003,PRJ007,2026-02-10,3.4,True
1068,EMP003,PRJ007,2026-02-11,10.0,True
1069,EMP003,PRJ007,2026-02-12,5.6,True
1070,EMP003,PRJ007,2026-02-13,7.8,True
